phase,dataset,kir,data_seed,distance,k_gate,method,config_hash,guard_violation,eval_results,run_manifest,validation_oos_f1,validation_id_recall,validation_fpr95,test_oos_precision,test_oos_recall,test_oos_f1,test_id_recall,test_oos_rejection,test_auroc,test_aupr_oos,test_fpr95,run_elapsed_seconds,test_scoring_seconds,test_samples_per_second,process_peak_rss_mb
baselines,stackoverflow,75,42,,,lof,633047ec45b5a52a8599201d31c22d686d8ba1cf09270584319b26066a53561a,False,baselines/stackoverflow/kir75_seed42/lof/eval_results.json,baselines/stackoverflow/kir75_seed42/lof/run_manifest.json,0.49667405764966743,0.8811748998664887,0.6655540720961282,0.5261106780982073,0.45030020013342226,0.4852624011502516,0.8646181251391672,0.45030020013342226,0.7828260479152658,0.5228566316904117,0.6234691605433088,,0.6562751329911407,9127.269492444506,1283.13671875
baselines,stackoverflow,75,42,,,msp,b0ac82383c6b1d8b87747d4e588ed5126a93146355ca6a3b59dcb609a0c4bf29,False,baselines/stackoverflow/kir75_seed42/msp/eval_results.json,baselines/stackoverflow/kir75_seed42/msp/run_manifest.json,0.7316620241411328,0.8778371161548731,0.2162883845126836,0.6699478865083961,0.771847898599066,0.717296962182269,0.8730794923179692,0.771847898599066,0.9125867181698658,0.6799783559078608,0.22066354932086396,,0.007408883975585923,808488.8384996322,1283.13671875
baselines,stackoverflow,75,87,,,energy,7213555e97871c7c9fa0f0d9baad2ca89083d12ee3e8eec19431aa854e31a68c,False,baselines/stackoverflow/kir75_seed87/energy/eval_results.json,baselines/stackoverflow/kir75_seed87/energy/run_manifest.json,0.5702479338842975,0.8718291054739653,0.4679572763684913,0.5752508361204013,0.5744822979291917,0.5748663101604278,0.8586690407300245,0.5744822979291917,0.8412889284764349,0.5575568822866218,0.462942354774093,,0.00897172698751092,667652.951136205,1283.13671875
baselines,stackoverflow,75,87,,,entropy,a3ae3966ae161167cf9f9e9dee65a8b6085c990d971cb400edca9f024eaad52e,False,baselines/stackoverflow/kir75_seed87/entropy/eval_results.json,baselines/stackoverflow/kir75_seed87/entropy/run_manifest.json,0.5534591194968553,0.8731642189586115,0.5180240320427236,0.5825783972125436,0.5584502338009352,0.5702592087312415,0.866681504562653,0.5584502338009352,0.8384691335337787,0.5640679004413289,0.4952147785444024,,0.009270432026823983,646140.32902328,1283.13671875
baselines,stackoverflow,75,87,,,knn,49706615a27f9af3fbcabddb57199de2726a075908762ac443df7969f9e92c17,False,baselines/stackoverflow/kir75_seed87/knn/eval_results.json,baselines/stackoverflow/kir75_seed87/knn/run_manifest.json,0.5598335067637877,0.8718291054739653,0.4886515353805073,0.5575465196416265,0.5404141616566466,0.5488466757123474,0.8571110616514578,0.5404141616566466,0.8296426668902759,0.5611952905865535,0.4905408413087024,,0.17091155998059548,35047.36602181899,1283.13671875
baselines,stackoverflow,75,87,,,lof,274a55d95d5ba8fbf7ea2918ccb6ff55195fdcf61eb7bf272ff1611302caa3b9,False,baselines/stackoverflow/kir75_seed87/lof/eval_results.json,baselines/stackoverflow/kir75_seed87/lof/run_manifest.json,0.512486427795874,0.8765020026702269,0.6935914552736983,0.5274963820549927,0.48697394789579157,0.5064258423063563,0.8546628088137103,0.48697394789579157,0.7837569939195848,0.5250951650991021,0.6421099488092589,,0.6600652390043251,9074.860553231996,1284.58203125
baselines,stackoverflow,75,87,,,msp,064534320784f270b2d86e77ba957c5c04c1e513e764b2cc16e819de21322fa2,False,baselines/stackoverflow/kir75_seed87/msp/eval_results.json,baselines/stackoverflow/kir75_seed87/msp/run_manifest.json,0.5392051557465092,0.8798397863818425,0.5300400534045394,0.580441640378549,0.4916499665998664,0.532368896925859,0.8815935900289339,0.4916499665998664,0.8328302870300286,0.56502521265732,0.5018918317382595,,0.007557877019280568,792550.6044513789,1283.13671875
fixed,banking77_oos,25,13,euclidean,1,,59ae3313a5902ad2476725b232aca01e02d7f6b14be8d31de90d26211452ba00,,fixed/banking77_oos/kir25_seed13/euclidean/k1/eval_results.json,fixed/banking77_oos/kir25_seed13/euclidean/k1/run_manifest.json,0.8598745144905886,0.8864864864864865,0.36486486486486486,0.9856475300400535,0.8202777777777778,0.8953911461491814,0.9104166666666667,0.8202777777777778,0.9382662037037037,0.9903658973550686,0.2708333333333333,1.4341980479948688,,,
fixed,banking77_oos,25,13,euclidean,2,,682694a268559d5ea2d99570e2e1698dcb5bd04ca55135a39fb05fb53c84ca67,,fixed/banking77_oos/kir25_seed13/euclidean/k2/eval_results.json,fixed/banking77_oos/kir25_seed13/euclidean/k2/run_manifest.json,0.8408408408408409,0.827027027027027,0.4945945945945946,0.9750505731625084,0.8033333333333333,0.8809016143770941,0.8458333333333333,0.8033333333333333,0.9058408564814815,0.9849886643393347,0.40625,0.5376837619987782,,,
fixed,banking77_oos,25,13,euclidean,3,,5d41be07a06ceb27b0be0607116e02fa93f3ec2fdabc08316affc1d3fb993859,,fixed/banking77_oos/kir25_seed13/euclidean/k3/eval_results.json,fixed/banking77_oos/kir25_seed13/euclidean/k3/run_manifest.json,0.8595870206489675,0.8189189189189189,0.4702702702702703,0.9742167101827677,0.8291666666666667,0.8958583433373349,0.8354166666666667,0.8291666666666667,0.9111244212962962,0.9861812385999378,0.41458333333333336,0.6889504949940601,,,
fixed,banking77_oos,25,13,euclidean,4,,482d21eb7c219ff374c2ad0e2edaff04f242cbcf12e8bcaa8f8c2c5b7b870e8b,,fixed/banking77_oos/kir25_seed13/euclidean/k4/eval_results.json,fixed/banking77_oos/kir25_seed13/euclidean/k4/run_manifest.json,0.8700729927007299,0.8135135135135135,0.5351351351351351,0.972885732730794,0.8372222222222222,0.8999701403404001,0.825,0.8372222222222222,0.9147245370370372,0.9874869279744705,0.49166666666666664,0.8224983299878659,,,
fixed,banking77_oos,25,13,euclidean,5,,cd623e4454331c17c0342942ebe86728333407020feb89fea578589c979ddc25,,fixed/banking77_oos/kir25_seed13/euclidean/k5/eval_results.json,fixed/banking77_oos/kir25_seed13/euclidean/k5/run_manifest.json,0.8853868194842407,0.7864864864864864,0.5540540540540541,0.9740300375469336,0.8647222222222222,0.9161271336080047,0.8270833333333333,0.8647222222222222,0.9202199074074074,0.9885958315243308,0.525,1.0285851530061336,,,
fixed,banking77_oos,25,13,mahalanobis_diag,1,,970bdc6b36e5454a07448dd61a410b6b4731b5aaa8c43a7cac8ba6f69b65fdd5,,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k1/eval_results.json,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k1/run_manifest.json,0.8992826398852224,0.8594594594594595,0.33783783783783783,0.985243328100471,0.8716666666666667,0.9249815770081061,0.9020833333333333,0.8716666666666667,0.9435775462962963,0.991392416310518,0.25833333333333336,0.4178630629903637,,,
fixed,banking77_oos,25,13,mahalanobis_diag,2,,5824a58e4656a72983a708aed3547a2673afa3365c0e0c1d14d1899dcb116bac,,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k2/eval_results.json,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k2/run_manifest.json,0.8920698539937016,0.8135135135135135,0.40540540540540543,0.9764299182903834,0.8630555555555556,0.9162488941315247,0.84375,0.8630555555555556,0.9334739583333334,0.9900884288161409,0.31666666666666665,0.811892715995782,,,
fixed,banking77_oos,25,13,mahalanobis_diag,3,,8eb2e9da2dbc2d9dd7b14dfb225cc79624be219f4ac1f9cdf3dc783bad5a621d,,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k3/eval_results.json,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k3/run_manifest.json,0.8981324278438031,0.7810810810810811,0.43243243243243246,0.9721964782205746,0.8741666666666666,0.9205792014041246,0.8125,0.8741666666666666,0.926962962962963,0.989142179260119,0.375,1.084728506000829,,,
fixed,banking77_oos,25,13,mahalanobis_diag,4,,7436c3d4d470cc0511d3aaa931efd7a7052d98143958cec77d0a223af30e9821,,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k4/eval_results.json,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k4/run_manifest.json,0.9111111111111111,0.745945945945946,0.43513513513513513,0.9694061187762447,0.8977777777777778,0.932218055956158,0.7875,0.8977777777777778,0.9283096064814814,0.9893060010092809,0.39375,1.3630517040000996,,,
fixed,banking77_oos,25,13,mahalanobis_diag,5,,5960fc12e19af91a0d84fb64708c957294f950c0f89053dc13af677e56432b69,,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k5/eval_results.json,fixed/banking77_oos/kir25_seed13/mahalanobis_diag/k5/run_manifest.json,0.9234540997003541,0.7027027027027027,0.44054054054054054,0.9652351738241309,0.9177777777777778,0.9409084436850349,0.7520833333333333,0.9177777777777778,0.9362349537037036,0.9908077031342631,0.40208333333333335,1.6317187839886174,,,
fixed,banking77_oos,25,42,euclidean,1,,579af748c10a9e839464afcd1ee29b7f0cdc06dd01db22b5f37bc19746a44b48,,fixed/banking77_oos/kir25_seed42/euclidean/k1/eval_results.json,fixed/banking77_oos/kir25_seed42/euclidean/k1/run_manifest.json,0.8327707885854556,0.893048128342246,0.32887700534759357,0.9804332634521313,0.7794444444444445,0.868461776539771,0.8833333333333333,0.7794444444444445,0.9263813657407407,0.9880255495831689,0.31666666666666665,1.4300457650097087,,,
fixed,banking77_oos,25,42,euclidean,2,,986a0eed10694b87a37eee78ea013126fbdcc37ae67fe2c275ee3b979f7e0c54,,fixed/banking77_oos/kir25_seed42/euclidean/k2/eval_results.json,fixed/banking77_oos/kir25_seed42/euclidean/k2/run_manifest.json,0.8517745302713987,0.8315508021390374,0.4385026737967914,0.9688328912466844,0.8116666666666666,0.8833131801692866,0.8041666666666667,0.8116666666666666,0.8968373842592593,0.980656590493124,0.3875,0.5475777840038063,,,
fixed,banking77_oos,25,42,euclidean,3,,ead356a7ca7f6d757bd8cc0ba09eadc47390775b1f0878c4ced0512cdc445010,,fixed/banking77_oos/kir25_seed42/euclidean/k3/eval_results.json,fixed/banking77_oos/kir25_seed42/euclidean/k3/run_manifest.json,0.8830188679245283,0.8342245989304813,0.39572192513368987,0.9673704414587332,0.84,0.8991971454058876,0.7875,0.84,0.9083518518518519,0.984195811005599,0.3875,0.7223016240022844,,,
fixed,banking77_oos,25,42,euclidean,4,,2023e1fc114bd285592bed9b5056a3dcde940b88ea4167a9abe859d435963374,,fixed/banking77_oos/kir25_seed42/euclidean/k4/eval_results.json,fixed/banking77_oos/kir25_seed42/euclidean/k4/run_manifest.json,0.9081718618365627,0.7807486631016043,0.37433155080213903,0.967741935483871,0.8833333333333333,0.9236131280859715,0.7791666666666667,0.8833333333333333,0.917494212962963,0.9867005505795068,0.39375,0.8838011720072245,,,
fixed,banking77_oos,25,42,euclidean,5,,d165dec58a5dc67978130ddbc5abb353d358f2a55c655544640453200e8f64d1,,fixed/banking77_oos/kir25_seed42/euclidean/k5/eval_results.json,fixed/banking77_oos/kir25_seed42/euclidean/k5/run_manifest.json,0.9139367018323153,0.7486631016042781,0.40106951871657753,0.9665071770334929,0.8977777777777778,0.9308755760368663,0.7666666666666667,0.8977777777777778,0.9204600694444444,0.9873903796551544,0.38125,0.9821407819981687,,,
fixed,banking77_oos,25,42,mahalanobis_diag,1,,ff14ea72d14d5ae781e042bfff958cadb814b1068220915f7710223bb6dc4e3f,,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k1/eval_results.json,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k1/run_manifest.json,0.8810779144698301,0.8716577540106952,0.2887700534759358,0.979253112033195,0.8522222222222222,0.9113322441705035,0.8645833333333334,0.8522222222222222,0.9363616898148148,0.9899570194630314,0.2833333333333333,0.4205574380030157,,,
fixed,banking77_oos,25,42,mahalanobis_diag,2,,f65d949db8d29a3c74ab429a38268da0de026153a4957711740666b6594ef889,,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k2/eval_results.json,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k2/run_manifest.json,0.8872223824632247,0.820855614973262,0.32887700534759357,0.9718397997496871,0.8627777777777778,0.9140670982931136,0.8125,0.8627777777777778,0.9227158564814815,0.9877484028755448,0.3104166666666667,0.8154924740083516,,,
fixed,banking77_oos,25,42,mahalanobis_diag,3,,ca4ee79fd1c019afcc4d5d283f9d7924292d585845684b43aab4d48093a3361a,,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k3/eval_results.json,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k3/run_manifest.json,0.9187082405345212,0.786096256684492,0.3074866310160428,0.9688995215311005,0.9,0.9331797235023042,0.7833333333333333,0.9,0.9249270833333334,0.9882372016471133,0.3104166666666667,1.101078748004511,,,
fixed,banking77_oos,25,42,mahalanobis_diag,4,,ba4dcc722a5d628a496f2930e49729e774357c55fcb73b73b4bb3e928b306372,,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k4/eval_results.json,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k4/run_manifest.json,0.939713436063801,0.7352941176470589,0.32887700534759357,0.9647362385321101,0.9347222222222222,0.9494920993227991,0.74375,0.9347222222222222,0.9314224537037038,0.9893420214328168,0.30625,1.3464257299929159,,,
fixed,banking77_oos,25,42,mahalanobis_diag,5,,a0ad18905b6e01625ca5c96852a8bf31e7979017e4cee411ac996c309b7bb8d7,,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k5/eval_results.json,fixed/banking77_oos/kir25_seed42/mahalanobis_diag/k5/run_manifest.json,0.9424920127795527,0.6684491978609626,0.3315508021390374,0.9623066104078762,0.9502777777777778,0.9562543675751223,0.7208333333333333,0.9502777777777778,0.9346111111111111,0.9898297522302106,0.2791666666666667,1.580553655003314,,,
fixed,banking77_oos,25,87,euclidean,1,,001ca74e1f8f502bf4f99771f39ecea9ec278f95f6b5f691c11109424f3a0762,,fixed/banking77_oos/kir25_seed87/euclidean/k1/eval_results.json,fixed/banking77_oos/kir25_seed87/euclidean/k1/run_manifest.json,0.851520572450805,0.8587257617728532,0.3462603878116344,0.9742634608872334,0.7991666666666667,0.8780711124675721,0.8416666666666667,0.7991666666666667,0.9060925925925927,0.9835309809891244,0.38958333333333334,1.5410653290018672,,,
fixed,banking77_oos,25,87,euclidean,2,,7851f132e0d14bf90eda00a2c86aa7fba7e9fe05d6150ee8322676ee0f248b5f,,fixed/banking77_oos/kir25_seed87/euclidean/k2/eval_results.json,fixed/banking77_oos/kir25_seed87/euclidean/k2/run_manifest.json,0.7851991219818125,0.8282548476454293,0.46814404432132967,0.9727173517642779,0.7427777777777778,0.8423373759647188,0.84375,0.7427777777777778,0.8927517361111111,0.9792492745390673,0.36666666666666664,0.5361078249989077,,,
fixed,banking77_oos,25,87,euclidean,3,,fe184fe0ef8a01140d3ec0d473d01788bd2780b6173caa630959bf564b5d95c7,,fixed/banking77_oos/kir25_seed87/euclidean/k3/eval_results.json,fixed/banking77_oos/kir25_seed87/euclidean/k3/run_manifest.json,0.8087063151440834,0.8116343490304709,0.4182825484764543,0.9682040531097135,0.7697222222222222,0.8576292169606933,0.8104166666666667,0.7697222222222222,0.8794884259259259,0.9772431403250764,0.4,0.6796592379978392,,,
fixed,banking77_oos,25,87,euclidean,4,,8213f4dacf567e2100d92519fe6f1d5821a4f2bbafbeabe4e0619ac1b4d4d8bd,,fixed/banking77_oos/kir25_seed87/euclidean/k4/eval_results.json,fixed/banking77_oos/kir25_seed87/euclidean/k4/run_manifest.json,0.8746036321706544,0.7867036011080333,0.4293628808864266,0.9686299615877081,0.8405555555555555,0.900059488399762,0.7958333333333333,0.8405555555555555,0.891708912037037,0.9815518040291951,0.45,0.8457819259929238,,,
fixed,banking77_oos,25,87,euclidean,5,,3e416a9c236b22e4a2af69cdc16a99622b0b06e34681efc6b8e3ef0f58bbaf34,,fixed/banking77_oos/kir25_seed87/euclidean/k5/eval_results.json,fixed/banking77_oos/kir25_seed87/euclidean/k5/run_manifest.json,0.882420091324201,0.7700831024930748,0.48476454293628807,0.9669576059850374,0.8616666666666667,0.9112808460634547,0.7791666666666667,0.8616666666666667,0.8984108796296296,0.9836867652594433,0.4583333333333333,1.0011104669974884,,,
fixed,banking77_oos,25,87,mahalanobis_diag,1,,e6400992101b48ee407d81b1fe6cab5114349e174bdf6d72e683f244e3d76783,,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k1/eval_results.json,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k1/run_manifest.json,0.8959405374499714,0.8448753462603878,0.31024930747922436,0.9734680985470625,0.8561111111111112,0.911025716819391,0.825,0.8561111111111112,0.9174050925925927,0.9868392948605708,0.33958333333333335,0.42190444699372165,,,
fixed,banking77_oos,25,87,mahalanobis_diag,2,,a149e4bbf50280065656cdd5d7d61a4b56e29deb45444c42c8015e4a77d7042a,,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k2/eval_results.json,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k2/run_manifest.json,0.8581560283687943,0.8421052631578947,0.38227146814404434,0.9756658993752055,0.8241666666666667,0.8935401294985695,0.8458333333333333,0.8241666666666667,0.9157737268518519,0.9863134832314973,0.31666666666666665,0.777615295999567,,,
fixed,banking77_oos,25,87,mahalanobis_diag,3,,e96a66382f93a2beafb5e39f8cdafa9d301546a3735176487626e41fcf7c3460,,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k3/eval_results.json,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k3/run_manifest.json,0.8995756718528995,0.8060941828254847,0.34349030470914127,0.9678913244828651,0.8708333333333333,0.9168007018569967,0.7833333333333333,0.8708333333333333,0.9070063657407408,0.9849153392166138,0.3645833333333333,1.0515685819991631,,,
fixed,banking77_oos,25,87,mahalanobis_diag,4,,4bdfa0acb10dc4d392bd69ef69103207940c8a1fee08e41935376ca50846aa62,,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k4/eval_results.json,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k4/run_manifest.json,0.9315217391304348,0.7479224376731302,0.33518005540166207,0.9631456761462566,0.9219444444444445,0.9420948055634403,0.7354166666666667,0.9219444444444445,0.9114768518518518,0.9854742101221561,0.35833333333333334,1.3252803740033414,,,
fixed,banking77_oos,25,87,mahalanobis_diag,5,,2b2f4a6728bd77018d3a85639107e26d4786a78818209d3dbfd55d1c23e0c084,,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k5/eval_results.json,fixed/banking77_oos/kir25_seed87/mahalanobis_diag/k5/run_manifest.json,0.9350229172283634,0.7229916897506925,0.3407202216066482,0.9618801948982516,0.9322222222222222,0.9468190153759345,0.7229166666666667,0.9322222222222222,0.9225625,0.9879601201090502,0.35625,1.6773022889974527,,,
fixed,banking77_oos,50,13,euclidean,1,,b0abcec348fa233859ac9a184bd009d7a93c4c4dfa1805d6ac9ec8f4d56e21c6,,fixed/banking77_oos/kir50_seed13/euclidean/k1/eval_results.json,fixed/banking77_oos/kir50_seed13/euclidean/k1/run_manifest.json,0.7088822779430515,0.9110546378653113,0.49174078780177893,0.962756052141527,0.6714285714285714,0.791124713083397,0.92,0.6714285714285714,0.9021318181818181,0.96442099996823,0.441,1.7961095880018547,,,
fixed,banking77_oos,50,13,euclidean,2,,8b02c2f6491ea5b50686b844e66273cbaa2a884d0f7c14b10800c85901789a88,,fixed/banking77_oos/kir50_seed13/euclidean/k2/eval_results.json,fixed/banking77_oos/kir50_seed13/euclidean/k2/run_manifest.json,0.7576117042309213,0.8449809402795425,0.5247776365946633,0.943986820428336,0.7441558441558441,0.8322440087145969,0.864,0.7441558441558441,0.8878551948051949,0.9559750001100062,0.512,0.9211381140048616,,,
fixed,banking77_oos,50,13,euclidean,3,,4143db536ace69e7cc3941dc1a47608ce726a68d8c0ab036ac3d5c67322499e6,,fixed/banking77_oos/kir50_seed13/euclidean/k3/eval_results.json,fixed/banking77_oos/kir50_seed13/euclidean/k3/run_manifest.json,0.7845857418111754,0.8373570520965693,0.5628970775095299,0.9365775827682489,0.7623376623376623,0.8405226418471452,0.841,0.7623376623376623,0.8803,0.9555469856808265,0.548,1.2084931790013798,,,
fixed,banking77_oos,50,13,euclidean,4,,aa824e6bf0c76ac901cc9f4270a986fce60e35f6932fc71e5095939d589796c8,,fixed/banking77_oos/kir50_seed13/euclidean/k4/eval_results.json,fixed/banking77_oos/kir50_seed13/euclidean/k4/run_manifest.json,0.7964872088583429,0.8386277001270648,0.6060991105463787,0.9327073552425665,0.7740259740259741,0.8459900638750887,0.828,0.7740259740259741,0.8801574675324676,0.9584929358501082,0.589,1.5624516230018344,,,
fixed,banking77_oos,50,13,euclidean,5,,84eb2537b3a3c7c0e2323d0737d795ed2db24a32f54b0d3732f3842adf3decf8,,fixed/banking77_oos/kir50_seed13/euclidean/k5/eval_results.json,fixed/banking77_oos/kir50_seed13/euclidean/k5/run_manifest.json,0.8116907140214576,0.8005082592121983,0.5959339263024143,0.9304249717939075,0.8032467532467532,0.8621711099494686,0.815,0.8032467532467532,0.8862756493506494,0.9602385908870806,0.611,1.8345468079933198,,,
fixed,banking77_oos,50,13,mahalanobis_diag,1,,2ae65573997933573940b217ceeebca1a3c959de9606fefb133bd11aa2aee66e,,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k1/eval_results.json,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k1/run_manifest.json,0.7648953301127214,0.8919949174078781,0.4485387547649301,0.9613423959218351,0.7347402597402597,0.8329039381670961,0.909,0.7347402597402597,0.9120743506493507,0.9686352987206025,0.411,0.7316132970008766,,,
fixed,banking77_oos,50,13,mahalanobis_diag,2,,409f143bb8edce12b055bc77b197f3fbb6bf3e5af0183afd3c24892235de1d1a,,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k2/eval_results.json,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k2/run_manifest.json,0.7853239656518345,0.8640406607369758,0.4650571791613723,0.9509251810136766,0.7675324675324675,0.8494430470715055,0.878,0.7675324675324675,0.9114525974025973,0.9688618272180627,0.407,1.4872662969864905,,,
fixed,banking77_oos,50,13,mahalanobis_diag,3,,497410b61c4d63bc55d48e385ee244cf424f2e2344f09843bb863cfee9ac30ae,,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k3/eval_results.json,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k3/run_manifest.json,0.819635552249907,0.8246505717916137,0.5120711562897078,0.9347181008902077,0.8181818181818182,0.8725761772853186,0.824,0.8181818181818182,0.9034603896103897,0.9667670995920754,0.488,2.1266553930036025,,,
fixed,banking77_oos,50,13,mahalanobis_diag,4,,e5451f5126a82907d0e3f057a884d7436da3bf36b82fbfa8824aad56d2d9e9bc,,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k4/eval_results.json,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k4/run_manifest.json,0.8468916518650089,0.7789072426937739,0.49428208386277,0.9294075913444484,0.8506493506493507,0.8882861501949483,0.801,0.8506493506493507,0.9052113636363637,0.9672892431242557,0.493,2.7198160590050975,,,
fixed,banking77_oos,50,13,mahalanobis_diag,5,,5a3dd323dbe6038e6cbd75ba5c4c19325b1179492e5ef30d2e16102eb6323c30,,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k5/eval_results.json,fixed/banking77_oos/kir50_seed13/mahalanobis_diag/k5/run_manifest.json,0.8484217828650711,0.7318932655654383,0.4993646759847522,0.9211788896504455,0.8727272727272727,0.8962987662554185,0.77,0.8727272727272727,0.9089964285714285,0.9686468357526452,0.47,3.2561273590108613,,,
fixed,banking77_oos,50,42,euclidean,1,,7a5ae024de1a411bd969ccceac1cb3987a549a40744a6401e10c0cb61c3f8290,,fixed/banking77_oos/kir50_seed42/euclidean/k1/eval_results.json,fixed/banking77_oos/kir50_seed42/euclidean/k1/run_manifest.json,0.7480977172607128,0.8985313751668892,0.4152202937249666,0.9540130151843818,0.7139610389610389,0.8167130919220056,0.894,0.7139610389610389,0.9033194805194804,0.9639581183204764,0.419,1.77119132700318,,,
fixed,banking77_oos,50,42,euclidean,2,,e2f7777c23256463723bcea24d199a1bac2fe5fdbab3ff3180def576121e3c78,,fixed/banking77_oos/kir50_seed42/euclidean/k2/eval_results.json,fixed/banking77_oos/kir50_seed42/euclidean/k2/run_manifest.json,0.7467911318553092,0.8344459279038718,0.49666221628838453,0.9278394534585824,0.7055194805194805,0.8015492438214681,0.831,0.7055194805194805,0.8755496753246752,0.9517825693317814,0.451,0.93719882699952,,,
fixed,banking77_oos,50,42,euclidean,3,,1c953292b6ecd7b90ebb9af202e63a973fd565658584fe61f54118df44e35a51,,fixed/banking77_oos/kir50_seed42/euclidean/k3/eval_results.json,fixed/banking77_oos/kir50_seed42/euclidean/k3/run_manifest.json,0.7832642291745194,0.8304405874499332,0.4779706275033378,0.9212,0.7477272727272727,0.8254480286738352,0.803,0.7477272727272727,0.8727022727272727,0.9505681911029391,0.479,1.285932917991886,,,
fixed,banking77_oos,50,42,euclidean,4,,322d9d7ae252f248d74b612ce823b6312da57a0102e30e5720c5e94f70cc4af8,,fixed/banking77_oos/kir50_seed42/euclidean/k4/eval_results.json,fixed/banking77_oos/kir50_seed42/euclidean/k4/run_manifest.json,0.8116363636363636,0.8037383177570093,0.5287049399198932,0.916955017301038,0.7743506493506493,0.8396409082907939,0.784,0.7743506493506493,0.8732691558441559,0.9524140645033607,0.516,1.53955852999934,,,
fixed,banking77_oos,50,42,euclidean,5,,ea155bcaca917427b4c5fd83031ecc03c63add455935eec9be423b5783236566,,fixed/banking77_oos/kir50_seed42/euclidean/k5/eval_results.json,fixed/banking77_oos/kir50_seed42/euclidean/k5/run_manifest.json,0.8086799276672695,0.7863818424566088,0.5393858477970628,0.9194029850746268,0.8,0.8555555555555555,0.784,0.8,0.878023051948052,0.9547481036448113,0.511,1.8467031680047512,,,
fixed,banking77_oos,50,42,euclidean,8,,cfb38b659a93dc75c7ca51c4b93eca592a44dff9afdfa1b95cf3e25834fbc8c8,,fixed/banking77_oos/kir50_seed42/euclidean/k8/eval_results.json,fixed/banking77_oos/kir50_seed42/euclidean/k8/run_manifest.json,0.8430431802604523,0.7316421895861148,0.5767690253671562,0.9024558976132826,0.8470779220779221,0.8738904706079383,0.718,0.8470779220779221,0.8766035714285715,0.954946531494016,0.542,3.047870007023448,,,
fixed,banking77_oos,50,42,mahalanobis_diag,1,,71210feb32900e10854778636006a5be65d410e329ae15e205006c189bbcf191,,fixed/banking77_oos/kir50_seed42/mahalanobis_diag/k1/eval_results.json,fixed/banking77_oos/kir50_seed42/mahalanobis_diag/k1/run_manifest.json,0.8001525553012967,0.8851802403204272,0.37783711615487314,0.9517078916372202,0.787012987012987,0.8615603341034299,0.877,0.787012987012987,0.9132051948051949,0.968195046791366,0.375,0.776762923997012,,,
fixed,banking77_oos,50,42,mahalanobis_diag,2,,d5255d407d496fab118b2f4d35b73aa353b2a9a7605be38ab4c497394071ffff,,fixed/banking77_oos/kir50_seed42/mahalanobis_diag/k2/eval_results.json,fixed/banking77_oos/kir50_seed42/mahalanobis_diag/k2/run_manifest.json,0.7938530734632684,0.8371161548731643,0.4232309746328438,0.9362204724409449,0.772077922077922,0.8462633451957295,0.838,0.772077922077922,0.9018785714285713,0.9635389047082874,0.377,1.480259667005157,,,
fixed,banking77_oos,50,42,mahalanobis_diag,3,,128ad396094a31cb43d1fab5298c16b3f7c1de3e14928e4e902cb0287164a03b,,fixed/banking77_oos/kir50_seed42/mahalanobis_diag/k3/eval_results.json,fixed/banking77_oos/kir50_seed42/mahalanobis_diag/k3/run_manifest.json,0.848421052631579,0.794392523364486,0.4232309746328438,0.9254901960784314,0.8428571428571429,0.8822429906542056,0.791,0.8428571428571429,0.897875974025974,0.9624936396922086,0.415,2.0705587650008965,,,
